variant,thread_config,run,pct_infected_total,pct_vaccinated_total,pct_infected_susc,pct_vaccinated_susc,vax_effectiveness_total,vax_effectiveness_susc,max_cycles,avg_cycles,total_messages,pct_msg_vaccinated,pct_msg_infected,trans_neutral_to_infected,trans_neutral_to_vaccinated,trans_infected_to_vaccinated,trans_vaccinated_to_infected,messages_per_cycle
600,524922729485848576_50pct_cautious,3,7.666666666666667,8.166666666666666,42.592592592592595,45.370370370370374,51.578947368421055,51.578947368421055,12835.0,861.4074074074074,456,38.37719298245614,61.62280701754386,42.2360248447205,16.149068322981368,27.950310559006212,13.664596273291925,0.03552785352551616
600,524922729485848576_50pct_credulous,1,13.333333333333334,3.8333333333333335,74.07407407407408,21.296296296296298,22.33009708737864,22.33009708737864,2125.0,130.59259259259258,429,17.24941724941725,82.75058275058275,62.585034013605444,6.802721088435374,19.727891156462587,10.884353741496598,0.20188235294117646
600,524922729485848576_50pct_credulous,2,11.0,6.166666666666667,61.111111111111114,34.25925925925926,35.922330097087375,35.922330097087375,697.0,86.0925925925926,497,24.14486921529175,75.85513078470825,55.357142857142854,5.357142857142857,27.976190476190474,11.30952380952381,0.7130559540889526
600,524922729485848576_50pct_credulous,3,14.5,2.5,80.55555555555556,13.88888888888889,14.705882352941176,14.705882352941176,5150.0,200.71296296296296,433,15.935334872979215,84.06466512702079,57.23684210526316,9.210526315789474,17.105263157894736,16.44736842105263,0.08407766990291263
600,524922729485848576_75pct_cautious,1,8.0,7.833333333333333,44.44444444444444,43.51851851851852,49.473684210526315,49.473684210526315,9699.0,526.4629629629629,374,50.26737967914438,49.73262032085562,36.95652173913044,31.159420289855074,17.391304347826086,14.492753623188406,0.03856067635838746
600,524922729485848576_75pct_cautious,2,6.666666666666667,7.666666666666667,37.03703703703704,42.592592592592595,53.48837209302326,53.48837209302326,3759.0,498.462962962963,361,48.75346260387812,51.24653739612188,35.87786259541985,29.00763358778626,20.610687022900763,14.50381679389313,0.09603617983506252
600,524922729485848576_75pct_cautious,3,8.333333333333334,8.166666666666666,46.2962962962963,45.370370370370374,49.494949494949495,49.494949494949495,7156.0,232.61111111111111,413,47.699757869249396,52.300242130750604,39.45578231292517,27.210884353741495,19.727891156462587,13.605442176870747,0.05771380659586361
600,524922729485848576_75pct_credulous,1,17.5,0.3333333333333333,97.22222222222223,1.8518518518518519,1.8691588785046729,1.8691588785046729,7907.0,269.787037037037,612,11.11111111111111,88.88888888888889,55.68181818181818,4.545454545454546,18.181818181818183,21.59090909090909,0.07739977235361073
600,524922729485848576_75pct_credulous,2,13.666666666666666,4.166666666666667,75.92592592592592,23.14814814814815,23.364485981308412,23.364485981308412,671.0,62.53703703703704,490,18.163265306122447,81.83673469387755,56.64739884393064,4.624277456647399,24.277456647398843,14.45086705202312,0.7302533532041728
600,524922729485848576_75pct_credulous,3,14.5,3.1666666666666665,80.55555555555556,17.59259259259259,17.92452830188679,17.92452830188679,2721.0,85.32407407407408,467,13.490364025695932,86.50963597430408,57.142857142857146,8.074534161490684,19.25465838509317,15.527950310559007,0.17162807791253215
600,524949443607412737,1,19.5,7.333333333333333,49.57627118644068,18.64406779661017,27.32919254658385,27.32919254658385,5596.0,707.1906779661017,499,26.052104208416832,73.94789579158316,57.709251101321584,12.775330396475772,18.061674008810574,11.45374449339207,0.08917083631165118
600,524949443607412737,2,13.833333333333334,12.0,35.16949152542373,30.508474576271187,46.45161290322581,46.45161290322581,5244.0,872.0847457627119,573,38.21989528795812,61.78010471204188,43.69747899159664,21.008403361344538,22.26890756302521,13.025210084033613,0.10926773455377574
600,524949443607412737,3,18.833333333333332,9.5,47.88135593220339,24.152542372881356,33.529411764705884,33.529411764705884,1581.0,204.91949152542372,697,33.428981348637016,66.57101865136299,43.986254295532646,14.0893470790378,23.711340206185568,18.213058419243985,0.44086021505376344
600,524949443607412737_25pct_cautious,1,19.333333333333332,6.833333333333333,49.152542372881356,17.372881355932204,26.11464968152866,26.11464968152866,34282.0,722.3559322033898,390,26.923076923076923,73.07692307692308,62.17616580310881,18.65284974093264,10.880829015544041,8.290155440414507,0.011376232425179395
600,524949443607412737_25pct_cautious,2,13.5,8.666666666666666,34.32203389830509,22.033898305084747,39.097744360902254,39.097744360902254,4345.0,695.8389830508474,537,37.43016759776536,62.56983240223464,39.25233644859813,22.429906542056074,20.093457943925234,18.22429906542056,0.123590333716916
600,524949443607412737_25pct_cautious,3,12.0,10.666666666666666,30.508474576271187,27.11864406779661,47.05882352941177,47.05882352941177,6487.0,404.45338983050846,553,40.14466546112116,59.85533453887884,40.27149321266968,20.81447963800905,23.529411764705884,15.384615384615385,0.08524741791274858
600,524949443607412737_25pct_credulous,1,18.666666666666668,8.0,47.45762711864407,20.338983050847457,30.0,30.0,7706.0,575.5932203389831,679,26.50957290132548,73.49042709867452,48.83720930232558,12.790697674418604,22.093023255813954,16.27906976744186,0.08811315857773164
600,524949443607412737_25pct_credulous,2,13.333333333333334,9.833333333333334,33.898305084745765,25.0,42.44604316546763,42.44604316546763,6260.0,509.73728813559325,552,38.58695652173913,61.41304347826087,38.9344262295082,17.62295081967213,25.0,18.442622950819672,0.08817891373801917
600,524949443607412737_25pct_credulous,3,17.333333333333332,8.0,44.067796610169495,20.338983050847457,31.57894736842105,31.57894736842105,3451.0,480.1101694915254,664,31.927710843373493,68.07228915662651,41.51624548736462,12.99638989169675,24.90974729241877,20.577617328519857,0.19240799768183137
600,524949443607412737_50pct_cautious,1,11.0,6.833333333333333,27.966101694915253,17.372881355932204,38.3177570093458,38.3177570093458,2336.0,414.39406779661016,161,36.64596273291925,63.35403726708075,63.24786324786325,27.35042735042735,8.547008547008547,0.8547008547008547,0.06892123287671233
600,524949443607412737_50pct_cautious,2,13.166666666666666,10.0,33.47457627118644,25.423728813559322,43.16546762589928,43.16546762589928,3264.0,634.9322033898305,607,43.65733113673806,56.34266886326194,36.0,25.333333333333332,20.0,18.666666666666668,0.18596813725490197
600,524949443607412737_50pct_cautious,3,13.666666666666666,8.666666666666666,34.74576271186441,22.033898305084747,38.80597014925373,38.80597014925373,4088.0,558.8305084745763,575,39.82608695652174,60.17391304347826,40.90909090909091,19.545454545454547,21.818181818181817,17.727272727272727,0.14065557729941291
600,524949443607412737_50pct_credulous,1,20.333333333333332,8.666666666666666,51.69491525423729,22.033898305084747,29.885057471264368,29.885057471264368,2382.0,295.9957627118644,689,25.39912917271408,74.60087082728592,50.33112582781457,6.953642384105961,26.490066225165563,16.225165562913908,0.2892527287993283
600,524949443607412737_50pct_credulous,2,13.166666666666666,12.833333333333334,33.47457627118644,32.6271186440678,49.35897435897436,49.35897435897436,2328.0,366.2457627118644,695,37.697841726618705,62.302158273381295,39.34426229508197,11.475409836065573,31.475409836065573,17.704918032786885,0.29853951890034364
600,524949443607412737_50pct_credulous,3,20.0,8.333333333333334,50.847457627118644,21.1864406779661,29.41176470588235,29.41176470588235,3678.0,494.85593220338984,769,27.048114434330298,72.9518855656697,44.26229508196721,11.147540983606557,24.918032786885245,19.672131147540984,0.2090810222947254
600,524949443607412737_75pct_cautious,1,15.166666666666666,8.0,38.559322033898304,20.338983050847457,34.53237410071942,34.53237410071942,7210.0,613.6313559322034,509,35.952848722986246,64.04715127701375,46.26865671641791,22.388059701492537,16.417910447761194,14.925373134328359,0.07059639389736477
600,524949443607412737_75pct_cautious,2,12.0,13.0,30.508474576271187,33.05084745762712,52.0,52.0,4665.0,492.70762711864404,528,51.70454545454545,48.29545454545455,34.234234234234236,32.88288288288288,17.56756756756757,15.315315315315315,0.11318327974276528
600,524949443607412737_75pct_cautious,3,13.166666666666666,9.5,33.47457627118644,24.152542372881356,41.911764705882355,41.911764705882355,12237.0,464.66101694915255,598,40.468227424749166,59.531772575250834,40.35874439461883,20.179372197309416,22.42152466367713,17.04035874439462,0.048868186647054015
600,524949443607412737_75pct_credulous,1,19.166666666666668,6.666666666666667,48.728813559322035,16.949152542372882,25.806451612903224,25.806451612903224,4229.0,383.09322033898303,640,23.125,76.875,54.81171548117155,9.623430962343097,21.338912133891213,14.225941422594142,0.15133601324190116
600,524949443607412737_75pct_credulous,2,16.666666666666668,9.5,42.3728813559322,24.152542372881356,36.30573248407644,36.30573248407644,2366.0,438.9406779661017,639,27.230046948356808,72.7699530516432,52.734375,8.203125,26.5625,12.5,0.27007607776838544
600,524949443607412737_75pct_credulous,3,19.5,8.833333333333334,49.57627118644068,22.45762711864407,31.176470588235293,31.176470588235293,10269.0,304.6271186440678,708,25.141242937853107,74.85875706214689,53.874538745387454,8.487084870848708,24.354243542435423,13.284132841328413,0.06894536955886649
600,524990163446140928,1,39.0,26.333333333333332,47.36842105263158,31.983805668016196,40.30612244897959,40.30612244897959,4047.0,131.19433198380565,1024,38.18359375,61.81640625,45.6140350877193,22.982456140350877,18.07017543859649,13.333333333333334,0.25302693353101063
600,524990163446140928,2,15.666666666666666,16.833333333333332,19.02834008097166,20.445344129554655,51.794871794871796,51.794871794871796,1730.0,199.16194331983806,660,39.84848484848485,60.15151515151515,41.86746987951807,16.566265060240966,27.710843373493976,13.855421686746988,0.3815028901734104
600,524990163446140928,3,43.166666666666664,23.166666666666668,52.42914979757085,28.13765182186235,34.92462311557789,34.92462311557789,1225.0,96.95546558704453,1069,33.02151543498597,66.97848456501403,55.15947467166979,19.324577861163228,16.135084427767353,9.380863039399625,0.8726530612244898
600,524990163446140928_25pct_cautious,1,41.833333333333336,22.833333333333332,50.80971659919028,27.732793522267208,35.30927835051546,35.30927835051546,4844.0,140.4251012145749,1007,32.3733862959285,67.6266137040715,54.766734279918865,23.732251521298174,12.778904665314402,8.72210953346856,0.2078860445912469
600,524990163446140928_25pct_cautious,2,15.666666666666666,12.666666666666666,19.02834008097166,15.384615384615385,44.705882352941174,44.705882352941174,2475.0,301.8421052631579,557,37.70197486535009,62.29802513464991,51.440329218106996,18.106995884773664,21.810699588477366,8.641975308641975,0.22505050505050506
600,524990163446140928_25pct_cautious,3,16.333333333333332,12.833333333333334,19.838056680161944,15.587044534412955,44.0,44.0,2622.0,127.36842105263158,371,39.892183288409704,60.107816711590296,52.96803652968037,26.484018264840184,14.61187214611872,5.936073059360731,0.14149504195270785
600,524990163446140928_25pct_credulous,1,16.333333333333332,14.333333333333334,19.838056680161944,17.408906882591094,46.73913043478261,46.73913043478261,2968.0,301.99152542372883,721,43.41192787794729,56.58807212205271,37.19512195121951,18.597560975609756,25.914634146341463,18.29268292682927,0.2429245283018868
600,524990163446140928_25pct_credulous,2,20.833333333333332,15.0,25.303643724696357,18.218623481781375,41.86046511627907,41.86046511627907,4389.0,137.05084745762713,926,31.85745140388769,68.1425485961123,46.994535519125684,11.475409836065573,27.3224043715847,14.207650273224044,0.21098200045568466
600,524990163446140928_25pct_credulous,3,20.833333333333332,7.833333333333333,25.303643724696357,9.51417004048583,27.325581395348838,27.325581395348838,6970.0,487.04661016949154,691,26.917510853835022,73.08248914616497,49.825783972125436,10.104529616724738,22.99651567944251,16.72473867595819,0.09913916786226686
600,524990163446140928_50pct_cautious,1,27.833333333333332,25.5,33.80566801619433,30.97165991902834,47.8125,47.8125,6941.0,254.91902834008098,970,46.391752577319586,53.608247422680414,40.816326530612244,31.519274376417233,15.419501133786849,12.244897959183673,0.13974931566056764
600,524990163446140928_50pct_cautious,2,13.666666666666666,10.666666666666666,16.59919028340081,12.955465587044534,43.83561643835616,43.83561643835616,3741.0,254.09109311740892,519,42.96724470134875,57.03275529865125,44.18604651162791,23.25581395348837,19.53488372093023,13.023255813953488,0.13873295910184444
600,524990163446140928_50pct_cautious,3,14.666666666666666,10.0,17.813765182186234,12.145748987854251,40.54054054054054,40.54054054054054,3400.0,241.26518218623482,266,36.090225563909776,63.909774436090224,55.55555555555556,30.4093567251462,9.35672514619883,4.678362573099415,0.07823529411764706
600,524990163446140928_50pct_credulous,1,36.5,21.833333333333332,44.33198380566802,26.518218623481783,37.42857142857143,37.42857142857143,5082.0,170.74493927125505,1032,35.65891472868217,64.34108527131782,46.095238095238095,20.38095238095238,19.047619047619047,14.476190476190476,0.20306965761511217
600,524990163446140928_50pct_credulous,2,37.166666666666664,23.5,45.1417004048583,28.54251012145749,38.73626373626374,38.73626373626374,1222.0,131.834008097166,1042,34.35700575815739,65.64299424184262,49.52741020793951,19.092627599243855,19.47069943289225,11.909262759924385,0.8527004909983633
600,524990163446140928_50pct_credulous,3,42.0,15.666666666666666,51.012145748987855,19.02834008097166,27.167630057803468,27.167630057803468,4160.0,359.0748987854251,918,26.688453159041394,73.3115468409586,57.87139689578714,18.625277161862527,12.86031042128603,10.643015521064301,0.22067307692307692
600,524990163446140928_75pct_cautious,1,14.0,9.333333333333334,17.004048582995953,11.336032388663968,40.0,40.0,2667.0,348.13765182186233,362,39.77900552486188,60.22099447513812,51.68539325842696,26.40449438202247,13.48314606741573,8.426966292134832,0.13573303337082865
600,524990163446140928_75pct_cautious,2,13.5,13.666666666666666,16.39676113360324,16.59919028340081,50.306748466257666,50.306748466257666,3339.0,226.28947368421052,553,49.00542495479204,50.99457504520796,41.85022026431718,29.515418502202643,17.621145374449338,11.013215859030836,0.16561844863731656
600,524990163446140928_75pct_cautious,3,11.5,14.333333333333334,13.96761133603239,17.408906882591094,55.483870967741936,55.483870967741936,3417.0,344.92914979757086,485,52.16494845360825,47.83505154639175,39.33649289099526,33.649289099526065,17.061611374407583,9.95260663507109,0.14193737196371087
600,524990163446140928_75pct_credulous,1,56.666666666666664,16.666666666666668,68.82591093117409,20.242914979757085,22.727272727272727,22.727272727272727,3358.0,83.77327935222672,1064,22.462406015037594,77.5375939849624,65.21739130434783,11.130434782608695,14.956521739130435,8.695652173913043,0.31685527099463967
600,524990163446140928_75pct_credulous,2,21.333333333333332,13.166666666666666,25.910931174089068,15.991902834008098,38.16425120772947,38.16425120772947,755.0,115.53643724696356,708,31.92090395480226,68.07909604519774,50.77399380804953,13.003095975232197,23.8390092879257,12.38390092879257,0.937748344370861
600,524990163446140928_75pct_credulous,3,47.666666666666664,12.833333333333334,57.89473684210526,15.587044534412955,21.21212121212121,21.21212121212121,1270.0,145.84412955465586,1030,20.97087378640777,79.02912621359224,59.375,16.041666666666668,12.291666666666666,12.291666666666666,0.8110236220472441
600_llm,524922729485848576,1,1.5,16.5,8.333333333333334,91.66666666666667,91.66666666666667,91.66666666666667,54.0,3.8703703703703702,5296,79.3617824773414,20.63821752265861,37.267080745341616,29.19254658385093,32.91925465838509,0.6211180124223602,98.07407407407408
600_llm,524922729485848576,2,2.8333333333333335,15.166666666666666,15.74074074074074,84.25925925925925,84.25925925925925,84.25925925925925,41.0,3.240740740740741,5441,68.99467009740856,31.005329902591434,41.666666666666664,26.923076923076923,31.41025641025641,0.0,132.70731707317074
600_llm,524922729485848576,3,2.0,16.0,11.11111111111111,88.88888888888889,88.88888888888889,88.88888888888889,45.0,4.046296296296297,5129,76.35016572431273,23.64983427568727,37.254901960784316,32.6797385620915,30.065359477124183,0.0,113.97777777777777
600_llm,524922729485848576_25pct_cautious,1,2.8333333333333335,15.166666666666666,15.74074074074074,84.25925925925925,84.25925925925925,84.25925925925925,43.0,3.5277777777777777,6313,75.85933787422779,24.140662125772216,40.76433121019108,27.388535031847134,31.21019108280255,0.6369426751592356,146.8139534883721
600_llm,524922729485848576_25pct_cautious,2,2.3333333333333335,15.666666666666666,12.962962962962964,87.03703703703704,87.03703703703704,87.03703703703704,18.0,2.9722222222222223,5729,75.77238610577763,24.227613894222376,38.1578947368421,32.23684210526316,29.605263157894736,0.0,318.27777777777777
600_llm,524922729485848576_25pct_cautious,3,1.3333333333333333,16.666666666666668,7.407407407407407,92.5925925925926,92.5925925925926,92.5925925925926,50.0,4.268518518518518,5364,86.83818046234154,13.161819537658463,31.506849315068493,41.78082191780822,26.71232876712329,0.0,107.28
600_llm,524922729485848576_25pct_credulous,1,1.8333333333333333,16.166666666666668,10.185185185185185,89.81481481481481,89.81481481481481,89.81481481481481,72.0,4.037037037037037,5276,73.48369977255497,26.516300227445033,40.123456790123456,25.925925925925927,33.95061728395062,0.0,73.27777777777777
600_llm,524922729485848576_25pct_credulous,2,1.1666666666666667,16.833333333333332,6.481481481481482,93.51851851851852,93.51851851851852,93.51851851851852,28.0,3.361111111111111,5544,74.98196248196248,25.018037518037517,39.52095808383233,24.550898203592816,35.92814371257485,0.0,198.0
600_llm,524922729485848576_25pct_credulous,3,2.8333333333333335,14.666666666666666,15.74074074074074,81.48148148148148,83.80952380952381,83.80952380952381,135.0,6.407407407407407,5061,71.72495554238293,28.27504445761707,43.225806451612904,23.870967741935484,32.903225806451616,0.0,37.48888888888889
600_llm,524922729485848576_50pct_cautious,1,0.3333333333333333,17.666666666666668,1.8518518518518519,98.14814814814815,98.14814814814815,98.14814814814815,14.0,2.611111111111111,6487,94.11129952212117,5.888700477878834,23.741007194244606,53.23741007194245,23.02158273381295,0.0,463.35714285714283
600_llm,524922729485848576_50pct_cautious,2,0.8333333333333334,17.166666666666668,4.62962962962963,95.37037037037037,95.37037037037037,95.37037037037037,24.0,2.9444444444444446,5855,87.66865926558496,12.33134073441503,32.23684210526316,38.1578947368421,29.605263157894736,0.0,243.95833333333334
600_llm,524922729485848576_50pct_cautious,3,0.6666666666666666,17.333333333333332,3.7037037037037037,96.29629629629629,96.29629629629629,96.29629629629629,60.0,3.3703703703703702,6180,90.8252427184466,9.174757281553399,27.272727272727273,47.55244755244755,25.174825174825173,0.0,103.0
600_llm,524922729485848576_50pct_credulous,1,2.8333333333333335,14.666666666666666,15.74074074074074,81.48148148148148,83.80952380952381,83.80952380952381,452.0,11.731481481481481,5492,59.94173343044428,40.05826656955572,45.3416149068323,19.25465838509317,35.40372670807454,0.0,12.150442477876107
600_llm,524922729485848576_50pct_credulous,2,3.8333333333333335,14.0,21.296296296296298,77.77777777777777,78.50467289719626,78.50467289719626,63.0,4.296296296296297,6265,61.149241819632884,38.850758180367116,50.29585798816568,12.42603550295858,37.27810650887574,0.0,99.44444444444444
600_llm,524922729485848576_50pct_credulous,3,4.5,13.5,25.0,75.0,75.0,75.0,79.0,3.9166666666666665,5626,54.15926057589762,45.84073942410238,50.0,16.049382716049383,33.95061728395062,0.0,71.21518987341773
600_llm,524922729485848576_75pct_cautious,1,0.6666666666666666,17.333333333333332,3.7037037037037037,96.29629629629629,96.29629629629629,96.29629629629629,45.0,3.4074074074074074,6788,89.20153211549794,10.798467884502063,19.37984496124031,63.565891472868216,17.05426356589147,0.0,150.84444444444443
600_llm,524922729485848576_75pct_cautious,2,0.5,17.5,2.7777777777777777,97.22222222222223,97.22222222222223,97.22222222222223,23.0,3.074074074074074,5891,92.25937871329147,7.740621286708539,20.454545454545453,60.60606060606061,18.939393939393938,0.0,256.1304347826087
600_llm,524922729485848576_75pct_cautious,3,0.6666666666666666,17.333333333333332,3.7037037037037037,96.29629629629629,96.29629629629629,96.29629629629629,13.0,2.611111111111111,5941,88.82343039892274,11.17656960107726,25.714285714285715,50.714285714285715,23.571428571428573,0.0,457.0
600_llm,524922729485848576_75pct_credulous,1,9.0,8.833333333333334,50.0,49.074074074074076,49.532710280373834,49.532710280373834,13.0,2.4722222222222223,5803,31.05290367051525,68.94709632948475,64.90066225165563,5.298013245033113,29.801324503311257,0.0,446.38461538461536
600_llm,524922729485848576_75pct_credulous,2,9.833333333333334,8.166666666666666,54.629629629629626,45.370370370370374,45.370370370370374,45.370370370370374,8.0,2.074074074074074,6053,28.151329919048404,71.84867008095159,65.77181208053692,6.040268456375839,27.516778523489933,0.6711409395973155,756.625
600_llm,524922729485848576_75pct_credulous,3,7.833333333333333,10.166666666666666,43.51851851851852,56.48148148148148,56.48148148148148,56.48148148148148,25.0,3.0277777777777777,5614,32.027075169219806,67.97292483078019,61.875,5.0,33.125,0.0,224.56
600_llm,524949443607412737,1,9.833333333333334,28.833333333333332,25.0,73.30508474576271,74.56896551724138,74.56896551724138,580.0,37.91949152542373,3564,57.744107744107744,42.255892255892256,46.10591900311527,25.856697819314643,28.037383177570092,0.0,6.144827586206897
600_llm,524949443607412737,2,4.5,34.333333333333336,11.440677966101696,87.28813559322033,88.41201716738198,88.41201716738198,66.0,11.542372881355933,3951,76.68944570994685,23.31055429005315,33.333333333333336,41.74757281553398,24.919093851132686,0.0,59.86363636363637
600_llm,524949443607412737,3,4.833333333333333,34.5,12.288135593220339,87.71186440677967,87.71186440677967,87.71186440677967,33.0,5.635593220338983,6491,72.57741488214451,27.42258511785549,42.81767955801105,22.099447513812155,35.0828729281768,0.0,196.6969696969697
600_llm,524949443607412737_25pct_cautious,1,6.0,33.333333333333336,15.254237288135593,84.7457627118644,84.7457627118644,84.7457627118644,398.0,26.423728813559322,4939,70.35837214010934,29.641627859890665,40.652818991097924,29.080118694362017,30.26706231454006,0.0,12.409547738693467
600_llm,524949443607412737_25pct_cautious,2,4.0,34.666666666666664,10.169491525423728,88.13559322033899,89.65517241379311,89.65517241379311,66.0,12.796610169491526,3418,82.12404915155061,17.875950848449385,22.388059701492537,63.80597014925373,13.805970149253731,0.0,51.78787878787879
600_llm,524949443607412737_25pct_cautious,3,4.833333333333333,34.5,12.288135593220339,87.71186440677967,87.71186440677967,87.71186440677967,26.0,5.067796610169491,6801,75.22423173062785,24.77576826937215,40.345821325648416,27.377521613832855,32.27665706051873,0.0,261.5769230769231
600_llm,524949443607412737_25pct_credulous,1,9.333333333333334,29.5,23.728813559322035,75.0,75.9656652360515,75.9656652360515,42.0,21.360323886639677,4223,58.37082642671087,41.62917357328913,45.87155963302752,25.07645259938838,29.051987767584098,0.0,100.54761904761905
600_llm,524949443607412737_25pct_credulous,2,11.833333333333334,26.166666666666668,30.084745762711865,66.52542372881356,68.85964912280701,68.85964912280701,51.0,27.668016194331983,3947,52.49556625285027,47.50443374714973,50.0,22.29299363057325,27.70700636942675,0.0,77.3921568627451
600_llm,524949443607412737_25pct_credulous,3,5.166666666666667,33.166666666666664,13.135593220338983,84.32203389830508,86.52173913043478,86.52173913043478,65.0,35.66194331983806,4566,71.33158125273762,28.668418747262375,36.42172523961661,36.74121405750799,26.837060702875398,0.0,70.24615384615385
600_llm,524949443607412737_50pct_cautious,1,1.0,38.333333333333336,2.542372881355932,97.45762711864407,97.45762711864407,97.45762711864407,61.0,12.724576271186441,4827,93.76424280091155,6.235757199088461,14.17910447761194,73.50746268656717,12.313432835820896,0.0,79.1311475409836
600_llm,524949443607412737_50pct_cautious,2,3.0,36.0,7.627118644067797,91.52542372881356,92.3076923076923,92.3076923076923,53.0,9.584745762711865,4752,80.36616161616162,19.633838383838384,30.990415335463258,43.45047923322684,25.559105431309906,0.0,89.66037735849056
600_llm,524949443607412737_50pct_cautious,3,2.3333333333333335,35.666666666666664,5.932203389830509,90.67796610169492,93.85964912280701,93.85964912280701,38.0,7.932203389830509,3199,84.87027195998749,15.129728040012504,21.03321033210332,62.730627306273064,16.236162361623617,0.0,84.1842105263158
600_llm,524949443607412737_50pct_credulous,1,7.833333333333333,30.666666666666668,19.915254237288135,77.96610169491525,79.65367965367966,79.65367965367966,102.0,14.995762711864407,4923,57.72902701604713,42.27097298395287,49.45054945054945,13.736263736263735,36.81318681318681,0.0,48.26470588235294
600_llm,524949443607412737_50pct_credulous,2,8.166666666666666,30.333333333333332,20.76271186440678,77.11864406779661,78.78787878787878,78.78787878787878,71.0,6.398305084745763,6685,53.61256544502618,46.38743455497382,50.810810810810814,11.35135135135135,37.83783783783784,0.0,94.15492957746478
600_llm,524949443607412737_50pct_credulous,3,7.0,32.0,17.796610169491526,81.35593220338983,82.05128205128206,82.05128205128206,65.0,8.097457627118644,6795,61.05960264900662,38.94039735099338,46.81440443213297,17.72853185595568,35.45706371191136,0.0,104.53846153846153
600_llm,524949443607412737_75pct_cautious,1,0.8333333333333334,38.5,2.1186440677966103,97.88135593220339,97.88135593220339,97.88135593220339,113.0,13.411016949152541,7763,88.49671518742754,11.50328481257246,29.141104294478527,42.94478527607362,27.914110429447852,0.0,68.69911504424779
600_llm,524949443607412737_75pct_cautious,2,1.3333333333333333,38.0,3.389830508474576,96.61016949152543,96.61016949152543,96.61016949152543,59.0,7.216101694915254,7173,88.98647706677819,11.013522933221804,27.388535031847134,47.452229299363054,25.159235668789808,0.0,121.57627118644068
600_llm,524949443607412737_75pct_cautious,3,2.5,36.666666666666664,6.3559322033898304,93.22033898305085,93.61702127659575,93.61702127659575,34.0,6.5974576271186445,4887,87.29281767955801,12.707182320441989,21.14695340501792,62.72401433691756,16.129032258064516,0.0,143.73529411764707
